STATION;NAME;DATE;CLDD;HTDD;PRCP;TAVG;TMAX;TMIN
FR069029001;LYON ST EXUPERY, FR;1998-09;26.5;57.4;170.6;17.3;21.6;13.0
FR069029001;LYON ST EXUPERY, FR;1998-10;0.0;171.3;69.2;12.6;16.1;8.9
FR069029001;LYON ST EXUPERY, FR;1998-11;0.0;423.8;67.4;4.2;7.3;1.1
FR069029001;LYON ST EXUPERY, FR;1998-12;0.0;427.2;35.2;3.5;6.3;0.6
FR069029001;LYON ST EXUPERY, FR;1999-01;;;71.4;5.8;9.6;1.9
FR069029001;LYON ST EXUPERY, FR;1999-02;0.0;430.1;73.6;3.0;5.6;0.3
FR069029001;LYON ST EXUPERY, FR;1999-03;0.0;266.6;77.8;9.2;13.7;4.6
FR069029001;LYON ST EXUPERY, FR;1999-04;0.0;211.8;92.8;11.3;15.6;6.9
FR069029001;LYON ST EXUPERY, FR;1999-05;33.9;43.4;58.2;18.0;22.5;13.6
FR069029001;LYON ST EXUPERY, FR;1999-06;30.0;38.3;86.0;18.1;23.4;12.7
FR069029001;LYON ST EXUPERY, FR;1999-07;125.4;3.1;54.0;22.3;27.8;16.8
FR069029001;LYON ST EXUPERY, FR;1999-08;107.9;1.8;78.4;21.8;26.8;16.7
FR069029001;LYON ST EXUPERY, FR;1999-09;60.0;9.9;124.0;20.0;25.0;15.0
FR069029001;LYON ST EXUPERY, FR;1999-10;1.2;159.0;153.6;13.2;16.9;9.6
FR069029001;LYON ST EXUPERY, FR;1999-11;0.0;341.1;69.6;5.3;8.1;2.5
FR069029001;LYON ST EXUPERY, FR;1999-12;0.0;365.5;55.4;4.8;8.2;1.4
FR069029001;LYON ST EXUPERY, FR;2000-01;0.0;439.7;14.6;3.0;6.0;0.0
FR069029001;LYON ST EXUPERY, FR;2000-02;0.0;338.4;58.8;6.7;10.4;2.9
FR069029001;LYON ST EXUPERY, FR;2000-03;0.0;299.4;46.6;8.7;13.3;4.1
FR069029001;LYON ST EXUPERY, FR;2000-04;1.2;189.2;104.0;12.1;16.6;7.6
FR069029001;LYON ST EXUPERY, FR;2000-05;16.9;37.9;56.0;17.7;22.7;12.6
FR069029001;LYON ST EXUPERY, FR;2000-06;69.5;11.7;29.4;20.4;26.1;14.6
FR069029001;LYON ST EXUPERY, FR;2000-07;65.3;27.5;55.8;19.6;24.7;14.4
FR069029001;LYON ST EXUPERY, FR;2000-08;127.9;1.4;82.2;22.4;28.2;16.6
FR069029001;LYON ST EXUPERY, FR;2000-09;35.8;36.0;84.0;18.3;23.3;13.3
FR069029001;LYON ST EXUPERY, FR;2000-10;0.1;162.5;164.2;13.1;16.9;9.3
FR069029001;LYON ST EXUPERY, FR;2000-11;0.0;273.0;91.6;9.2;12.5;6.0
FR069029001;LYON ST EXUPERY, FR;2000-12;0.0;327.0;78.0;7.8;10.9;4.7
FR069029001;LYON ST EXUPERY, FR;2001-01;0.0;354.0;94.2;6.1;9.0;3.2
FR069029001;LYON ST EXUPERY, FR;2001-02;0.0;342.4;19.2;6.1;9.6;2.6
FR069029001;LYON ST EXUPERY, FR;2001-03;0.0;214.8;139.0;11.4;15.4;7.5
FR069029001;LYON ST EXUPERY, FR;2001-04;0.0;249.6;82.6;10.0;13.8;6.2
FR069029001;LYON ST EXUPERY, FR;2001-05;34.3;71.8;59.8;17.1;21.6;12.7
FR069029001;LYON ST EXUPERY, FR;2001-06;42.6;40.1;63.2;18.4;23.8;13.0
FR069029001;LYON ST EXUPERY, FR;2001-07;112.6;5.0;69.2;22.0;27.5;16.5
FR069029001;LYON ST EXUPERY, FR;2001-08;117.6;2.0;33.0;22.1;27.5;16.6
FR069029001;LYON ST EXUPERY, FR;2001-09;0.9;102.8;55.6;14.9;19.4;10.5
FR069029001;LYON ST EXUPERY, FR;2001-10;15.5;67.8;79.2;16.6;21.0;12.3
FR069029001;LYON ST EXUPERY, FR;2001-11;0.0;385.6;29.0;4.7;7.7;1.7
FR069029001;LYON ST EXUPERY, FR;2001-12;0.0;465.2;8.8;1.1;3.8;-1.6
FR069029001;LYON ST EXUPERY, FR;2002-01;0.0;459.9;26.8;3.5;7.5;-0.5
FR069029001;LYON ST EXUPERY, FR;2002-02;0.0;288.9;43.8;8.0;11.5;4.6
FR069029001;LYON ST EXUPERY, FR;2002-03;0.0;264.3;26.4;9.8;14.3;5.4
FR069029001;LYON ST EXUPERY, FR;2002-04;0.0;191.1;16.4;12.0;17.3;6.6
FR069029001;LYON ST EXUPERY, FR;2002-05;3.7;120.2;141.8;14.3;18.9;9.6
FR069029001;LYON ST EXUPERY, FR;2002-06;102.6;21.0;61.8;21.1;26.4;15.7
FR069029001;LYON ST EXUPERY, FR;2002-07;63.8;5.6;125.4;20.2;25.2;15.2
FR069029001;LYON ST EXUPERY, FR;2002-08;54.9;9.3;88.0;19.8;24.4;15.2
FR069029001;LYON ST EXUPERY, FR;2002-09;15.1;79.9;86.8;16.2;20.4;12.0
FR069029001;LYON ST EXUPERY, FR;2002-10;0.0;146.8;77.0;13.4;17.9;8.9
FR069029001;LYON ST EXUPERY, FR;2002-11;0.0;242.6;283.4;10.3;13.3;7.2
FR069029001;LYON ST EXUPERY, FR;2002-12;0.0;337.6;77.8;6.7;9.0;4.4
FR069029001;LYON ST EXUPERY, FR;2003-01;;;30.0;2.4;5.3;-0.5
FR069029001;LYON ST EXUPERY, FR;2003-02;0.0;426.2;11.0;3.1;6.9;-0.7
FR069029001;LYON ST EXUPERY, FR;2003-03;0.0;252.1;19.8;10.2;15.9;4.5
FR069029001;LYON ST EXUPERY, FR;2003-04;3.4;175.6;35.2;12.6;17.7;7.5
FR069029001;LYON ST EXUPERY, FR;2003-05;26.9;55.5;58.0;17.4;22.9;12.0
FR069029001;LYON ST EXUPERY, FR;2003-06;216.6;0.0;17.8;25.6;31.7;19.4
FR069029001;LYON ST EXUPERY, FR;2003-07;158.8;0.2;49.8;23.4;29.2;17.7
FR069029001;LYON ST EXUPERY, FR;2003-08;254.6;1.0;29.0;26.5;33.0;20.0
FR069029001;LYON ST EXUPERY, FR;2003-09;27.9;32.8;40.8;18.2;23.4;12.9
FR069029001;LYON ST EXUPERY, FR;2003-10;5.9;194.7;134.8;11.2;15.5;6.9
FR069029001;LYON ST EXUPERY, FR;2003-11;0.0;278.6;58.6;9.1;12.8;5.3
FR069029001;LYON ST EXUPERY, FR;2003-12;0.0;400.8;118.6;4.6;7.7;1.4
FR069029001;LYON ST EXUPERY, FR;2004-01;0.0;455.6;56.8;3.6;6.2;1.1
FR069029001;LYON ST EXUPERY, FR;2004-02;0.0;376.0;33.6;4.4;8.4;0.4
FR069029001;LYON ST EXUPERY, FR;2004-03;0.0;338.5;72.4;7.4;11.9;2.9
FR069029001;LYON ST EXUPERY, FR;2004-04;0.0;209.0;44.4;11.4;15.8;6.9
FR069029001;LYON ST EXUPERY, FR;2004-05;7.3;113.3;27.0;14.9;20.2;9.6
FR069029001;LYON ST EXUPERY, FR;2004-06;64.2;12.7;33.4;20.1;25.4;14.7
FR069029001;LYON ST EXUPERY, FR;2004-07;108.7;9.7;24.8;21.5;27.2;15.9
FR069029001;LYON ST EXUPERY, FR;2004-08;109.4;4.8;153.4;21.7;26.6;16.8
FR069029001;LYON ST EXUPERY, FR;2004-09;51.0;52.0;17.2;18.3;23.1;13.5
FR069029001;LYON ST EXUPERY, FR;2004-10;11.2;90.1;202.0;15.5;19.2;11.9
FR069029001;LYON ST EXUPERY, FR;2004-11;0.0;360.6;46.2;6.3;9.2;3.4
FR069029001;LYON ST EXUPERY, FR;2004-12;0.0;410.9;37.2;3.1;5.4;0.9
FR069029001;LYON ST EXUPERY, FR;2005-01;0.0;446.9;29.4;3.0;6.3;-0.4
FR069029001;LYON ST EXUPERY, FR;2005-02;0.0;462.3;38.0;1.8;5.0;-1.4
FR069029001;LYON ST EXUPERY, FR;2005-03;0.0;317.7;18.6;8.1;12.7;3.4
FR069029001;LYON ST EXUPERY, FR;2005-04;3.1;206.9;170.0;11.5;16.1;7.0
FR069029001;LYON ST EXUPERY, FR;2005-05;29.6;88.8;58.4;16.4;21.5;11.3
FR069029001;LYON ST EXUPERY, FR;2005-06;115.7;22.4;42.4;21.4;27.0;15.9
FR069029001;LYON ST EXUPERY, FR;2005-07;127.9;8.4;47.8;22.2;27.5;16.9
FR069029001;LYON ST EXUPERY, FR;2005-08;53.2;13.8;39.6;19.6;24.7;14.5
FR069029001;LYON ST EXUPERY, FR;2005-09;45.6;42.5;29.6;18.4;23.3;13.6
FR069029001;LYON ST EXUPERY, FR;2005-10;3.3;73.8;83.8;16.1;20.2;11.9
FR069029001;LYON ST EXUPERY, FR;2005-11;0.5;343.2;62.8;6.3;9.4;3.2
FR069029001;LYON ST EXUPERY, FR;2005-12;0.0;490.7;33.2;1.5;3.9;-0.9
FR069029001;LYON ST EXUPERY, FR;2006-01;0.0;480.3;33.8;1.8;4.8;-1.1
FR069029001;LYON ST EXUPERY, FR;2006-02;0.0;443.5;51.8;2.5;5.5;-0.5
FR069029001;LYON ST EXUPERY, FR;2006-03;0.0;305.0;107.6;7.8;11.8;3.7
FR069029001;LYON ST EXUPERY, FR;2006-04;0.1;170.5;69.8;12.1;17.1;7.0
FR069029001;LYON ST EXUPERY, FR;2006-05;10.8;74.9;65.2;16.3;21.1;11.4
FR069029001;LYON ST EXUPERY, FR;2006-06;116.1;28.9;29.4;21.2;27.1;15.4
FR069029001;LYON ST EXUPERY, FR;2006-07;229.5;0.0;63.0;25.7;31.4;20.0
FR069029001;LYON ST EXUPERY, FR;2006-08;34.5;17.7;94.4;18.9;23.5;14.3
FR069029001;LYON ST EXUPERY, FR;2006-09;76.1;11.1;65.4;20.5;25.3;15.8
FR069029001;LYON ST EXUPERY, FR;2006-10;8.8;60.1;61.8;16.7;21.0;12.4
FR069029001;LYON ST EXUPERY, FR;2006-11;0.0;243.0;103.0;10.2;13.7;6.7
FR069029001;LYON ST EXUPERY, FR;2006-12;0.0;386.0;77.2;4.3;7.4;1.1
FR069029001;LYON ST EXUPERY, FR;2007-01;0.0;330.3;50.0;6.2;8.9;3.5
FR069029001;LYON ST EXUPERY, FR;2007-02;0.0;285.9;49.8;8.1;11.8;4.4
FR069029001;LYON ST EXUPERY, FR;2007-03;0.0;306.0;37.6;8.5;12.8;4.1
FR069029001;LYON ST EXUPERY, FR;2007-04;9.7;85.3;14.0;15.8;22.1;9.6
FR069029001;LYON ST EXUPERY, FR;2007-05;30.8;81.9;188.4;16.7;21.1;12.3
FR069029001;LYON ST EXUPERY, FR;2007-06;60.2;17.1;108.0;19.8;24.5;15.0
FR069029001;LYON ST EXUPERY, FR;2007-07;84.3;14.3;87.0;20.6;25.2;16.0
FR069029001;LYON ST EXUPERY, FR;2007-08;63.2;21.0;89.2;19.7;24.2;15.2
FR069029001;LYON ST EXUPERY, FR;2007-09;10.8;75.8;64.4;16.1;21.1;11.1
FR069029001;LYON ST EXUPERY, FR;2007-10;5.2;200.2;18.8;12.0;16.2;7.9
FR069029001;LYON ST EXUPERY, FR;2007-11;0.0;388.2;76.0;5.4;8.5;2.2
FR069029001;LYON ST EXUPERY, FR;2007-12;0.0;497.9;35.4;2.3;4.6;0.0
FR069029001;LYON ST EXUPERY, FR;2008-01;;;59.2;5.9;9.6;2.1
FR069029001;LYON ST EXUPERY, FR;2008-02;0.0;332.7;23.0;6.9;11.7;2.0
FR069029001;LYON ST EXUPERY, FR;2008-03;0.0;339.2;63.4;7.4;11.2;3.6
FR069029001;LYON ST EXUPERY, FR;2008-04;0.0;213.5;137.6;11.2;15.6;6.9
FR069029001;LYON ST EXUPERY, FR;2008-05;15.5;39.0;62.8;17.6;22.4;12.7
FR069029001;LYON ST EXUPERY, FR;2008-06;71.0;39.7;44.0;19.4;23.8;14.9
FR069029001;LYON ST EXUPERY, FR;2008-07;79.7;6.2;130.4;21.0;26.5;15.4
FR069029001;LYON ST EXUPERY, FR;2008-08;65.0;9.5;69.6;20.1;25.1;15.2
FR069029001;LYON ST EXUPERY, FR;2008-09;13.1;97.4;161.8;15.5;20.2;10.7
FR069029001;LYON ST EXUPERY, FR;2008-10;1.5;143.8;89.8;12.9;16.9;8.9
FR069029001;LYON ST EXUPERY, FR;2008-11;0.0;298.2;45.2;7.6;10.6;4.7
FR069029001;LYON ST EXUPERY, FR;2008-12;0.0;457.6;38.0;3.2;5.3;1.0
FR069029001;LYON ST EXUPERY, FR;2009-01;0.0;513.8;38.4;1.2;4.1;-1.7
FR069029001;LYON ST EXUPERY, FR;2009-02;0.0;408.7;117.0;3.7;7.1;0.4
FR069029001;LYON ST EXUPERY, FR;2009-03;0.0;331.6;33.4;7.6;12.1;3.1
FR069029001;LYON ST EXUPERY, FR;2009-04;0.0;146.5;33.8;13.4;18.2;8.7
FR069029001;LYON ST EXUPERY, FR;2009-05;43.4;43.3;38.2;18.3;23.7;13.0
FR069029001;LYON ST EXUPERY, FR;2009-06;57.3;16.1;60.2;19.7;25.1;14.4
FR069029001;LYON ST EXUPERY, FR;2009-07;130.4;3.3;49.0;22.4;27.8;17.1
FR069029001;LYON ST EXUPERY, FR;2009-08;156.5;1.0;24.0;23.4;29.6;17.1
FR069029001;LYON ST EXUPERY, FR;2009-09;21.9;37.1;42.8;17.8;22.6;13.1
FR069029001;LYON ST EXUPERY, FR;2009-10;7.2;190.9;85.0;12.4;16.8;8.1
FR069029001;LYON ST EXUPERY, FR;2009-11;0.0;211.6;95.1;10.7;14.0;7.5
FR069029001;LYON ST EXUPERY, FR;2009-12;;;71.4;5.0;8.2;1.7
FR069029001;LYON ST EXUPERY, FR;2010-01;;;58.6;0.5;3.0;-2.0
FR069029001;LYON ST EXUPERY, FR;2010-02;0.0;359.4;75.6;4.3;7.4;1.2
FR069029001;LYON ST EXUPERY, FR;2010-03;0.0;344.7;64.5;7.2;11.4;3.1
FR069029001;LYON ST EXUPERY, FR;2010-04;2.1;163.2;33.9;13.0;18.1;7.8
FR069029001;LYON ST EXUPERY, FR;2010-05;9.6;142.0;129.5;14.1;18.1;10.1
FR069029001;LYON ST EXUPERY, FR;2010-06;56.1;32.0;81.0;19.1;23.9;14.4
FR069029001;LYON ST EXUPERY, FR;2010-07;153.5;0.9;39.4;23.3;28.8;17.8
FR069029001;LYON ST EXUPERY, FR;2010-08;88.7;11.3;36.4;20.8;25.8;15.9
FR069029001;LYON ST EXUPERY, FR;2010-09;11.7;72.3;92.3;16.3;21.6;11.1
FR069029001;LYON ST EXUPERY, FR;2010-10;9.8;183.1;68.5;12.4;16.2;8.5
FR069029001;LYON ST EXUPERY, FR;2010-11;0.0;259.8;87.3;8.3;11.1;5.4
FR069029001;LYON ST EXUPERY, FR;2010-12;;;39.2;2.0;5.6;-1.6
FR069029001;LYON ST EXUPERY, FR;2011-01;0.0;437.3;41.1;3.4;6.2;0.7
FR069029001;LYON ST EXUPERY, FR;2011-02;0.0;359.5;43.8;5.5;8.8;2.1
FR069029001;LYON ST EXUPERY, FR;2011-03;0.0;279.9;61.5;9.3;13.8;4.8
FR069029001;LYON ST EXUPERY, FR;2011-04;0.1;97.7;8.2;15.1;20.9;9.3
FR069029001;LYON ST EXUPERY, FR;2011-05;44.3;38.2;35.1;18.5;24.4;12.6
FR069029001;LYON ST EXUPERY, FR;2011-06;53.7;27.2;84.7;19.2;24.0;14.4
FR069029001;LYON ST EXUPERY, FR;2011-07;37.9;18.9;132.6;18.9;23.7;14.1
FR069029001;LYON ST EXUPERY, FR;2011-08;134.6;8.9;95.5;22.4;28.1;16.6
FR069029001;LYON ST EXUPERY, FR;2011-09;55.5;23.1;30.2;19.4;24.6;14.2
FR069029001;LYON ST EXUPERY, FR;2011-10;4.0;144.1;78.5;13.8;18.0;9.6
FR069029001;LYON ST EXUPERY, FR;2011-11;0.2;270.0;50.0;9.3;13.0;5.6
FR069029001;LYON ST EXUPERY, FR;2011-12;0.0;353.7;124.7;6.2;8.8;3.6
FR069029001;LYON ST EXUPERY, FR;2012-01;0.0;380.8;53.9;4.6;6.8;2.3
FR069029001;LYON ST EXUPERY, FR;2012-02;0.0;508.2;6.6;-0.6;3.0;-4.1
FR069029001;LYON ST EXUPERY, FR;2012-03;0.0;237.1;41.3;10.7;16.3;5.1
FR069029001;LYON ST EXUPERY, FR;2012-04;2.9;209.2;121.3;11.5;15.3;7.7
FR069029001;LYON ST EXUPERY, FR;2012-05;28.9;81.6;58.1;16.6;21.4;11.9
FR069029001;LYON ST EXUPERY, FR;2012-06;72.3;17.6;115.4;20.4;25.1;15.6
FR069029001;LYON ST EXUPERY, FR;2012-07;82.5;6.9;101.1;20.8;26.0;15.6
FR069029001;LYON ST EXUPERY, FR;2012-08;141.9;2.9;70.5;22.8;28.4;17.2
FR069029001;LYON ST EXUPERY, FR;2012-09;23.8;50.1;135.2;17.5;22.1;12.9
FR069029001;LYON ST EXUPERY, FR;2012-10;6.0;115.8;55.3;14.4;18.3;10.4
FR069029001;LYON ST EXUPERY, FR;2012-11;0.0;270.4;151.0;8.7;11.9;5.6
FR069029001;LYON ST EXUPERY, FR;2012-12;0.0;398.5;52.2;5.5;8.2;2.7
FR069029001;LYON ST EXUPERY, FR;2013-01;0.0;443.8;58.9;3.0;5.4;0.5
FR069029001;LYON ST EXUPERY, FR;2013-02;0.0;477.2;41.6;1.3;4.0;-1.4
FR069029001;LYON ST EXUPERY, FR;2013-03;0.0;324.0;86.1;7.2;11.2;3.2
FR069029001;LYON ST EXUPERY, FR;2013-04;1.1;179.5;94.9;11.6;16.3;6.9
FR069029001;LYON ST EXUPERY, FR;2013-05;0.0;162.4;202.2;12.7;16.6;8.8
FR069029001;LYON ST EXUPERY, FR;2013-06;52.0;44.6;53.1;18.6;23.4;13.7
FR069029001;LYON ST EXUPERY, FR;2013-07;155.9;0.0;52.7;23.4;28.9;17.8
FR069029001;LYON ST EXUPERY, FR;2013-08;92.0;4.2;60.1;21.2;26.3;16.0
FR069029001;LYON ST EXUPERY, FR;2013-09;34.0;41.1;91.5;18.1;22.5;13.7
FR069029001;LYON ST EXUPERY, FR;2013-10;11.3;101.4;76.1;15.4;18.6;12.2
FR069029001;LYON ST EXUPERY, FR;2013-11;0.0;330.6;113.7;6.4;9.0;3.8
FR069029001;LYON ST EXUPERY, FR;2013-12;0.0;427.0;103.4;4.6;7.9;1.2
FR069029001;LYON ST EXUPERY, FR;2014-01;0.0;348.7;120.3;7.1;9.6;4.6
FR069029001;LYON ST EXUPERY, FR;2014-02;0.0;299.8;120.5;7.6;11.0;4.3
FR069029001;LYON ST EXUPERY, FR;2014-03;0.0;256.4;25.2;10.1;15.1;5.0
FR069029001;LYON ST EXUPERY, FR;2014-04;0.0;150.5;54.1;13.3;18.1;8.5
FR069029001;LYON ST EXUPERY, FR;2014-05;3.8;103.0;78.6;15.1;20.1;10.2
FR069029001;LYON ST EXUPERY, FR;2014-06;94.3;7.9;30.2;21.2;26.8;15.6
FR069029001;LYON ST EXUPERY, FR;2014-07;73.5;14.5;179.5;20.4;24.9;16.0
FR069029001;LYON ST EXUPERY, FR;2014-08;48.7;10.3;68.8;19.6;24.2;14.9
FR069029001;LYON ST EXUPERY, FR;2014-09;48.7;34.9;34.5;18.8;23.8;13.8
FR069029001;LYON ST EXUPERY, FR;2014-10;14.1;79.4;154.1;16.1;20.6;11.6
FR069029001;LYON ST EXUPERY, FR;2014-11;0.0;213.7;181.7;10.7;13.7;7.6
FR069029001;LYON ST EXUPERY, FR;2014-12;0.0;419.9;43.5;4.8;7.1;2.5
FR069029001;LYON ST EXUPERY, FR;2015-01;0.0;436.5;94.4;4.3;7.3;1.2
FR069029001;LYON ST EXUPERY, FR;2015-02;0.0;410.3;58.9;3.7;6.7;0.7
FR069029001;LYON ST EXUPERY, FR;2015-03;0.0;272.8;49.1;9.0;13.5;4.4
FR069029001;LYON ST EXUPERY, FR;2015-04;0.0;156.6;54.3;13.1;18.4;7.8
FR069029001;LYON ST EXUPERY, FR;2015-05;17.0;60.4;56.3;16.8;21.9;11.7
FR069029001;LYON ST EXUPERY, FR;2015-06;89.9;1.6;65.8;21.3;26.7;15.8
FR069029001;LYON ST EXUPERY, FR;2015-07;210.2;0.5;20.5;25.1;30.9;19.2
FR069029001;LYON ST EXUPERY, FR;2015-08;153.6;0.3;38.9;23.3;28.7;17.9
FR069029001;LYON ST EXUPERY, FR;2015-09;17.3;70.3;146.5;16.6;21.5;11.6
FR069029001;LYON ST EXUPERY, FR;2015-10;0.0;190.1;95.9;11.7;15.6;7.7
FR069029001;LYON ST EXUPERY, FR;2015-11;0.0;249.3;24.0;9.5;13.7;5.2
FR069029001;LYON ST EXUPERY, FR;2015-12;0.0;281.5;14.0;9.3;13.2;5.3
FR069029001;LYON ST EXUPERY, FR;2016-01;0.0;356.7;60.4;6.8;9.6;4.1
FR069029001;LYON ST EXUPERY, FR;2016-02;0.0;334.3;58.9;6.8;9.9;3.7
FR069029001;LYON ST EXUPERY, FR;2016-03;0.0;337.8;73.5;7.2;11.9;2.5
FR069029001;LYON ST EXUPERY, FR;2016-04;0.1;183.3;101.7;12.0;16.1;7.9
FR069029001;LYON ST EXUPERY, FR;2016-05;7.9;111.5;107.8;15.0;19.7;10.3
FR069029001;LYON ST EXUPERY, FR;2016-06;54.7;16.8;98.9;19.6;24.0;15.2
FR069029001;LYON ST EXUPERY, FR;2016-07;119.6;7.6;31.4;22.2;27.7;16.6
FR069029001;LYON ST EXUPERY, FR;2016-08;126.2;4.0;39.1;22.3;28.0;16.5
FR069029001;LYON ST EXUPERY, FR;2016-09;77.9;21.2;30.0;20.2;25.2;15.2
FR069029001;LYON ST EXUPERY, FR;2016-10;0.0;201.0;102.2;11.4;15.1;7.8
FR069029001;LYON ST EXUPERY, FR;2016-11;0.0;276.4;88.3;8.0;11.3;4.7
FR069029001;LYON ST EXUPERY, FR;2016-12;0.0;459.6;6.4;2.5;5.6;-0.6
FR069029001;LYON ST EXUPERY, FR;2017-01;0.0;524.3;23.0;0.3;2.9;-2.4
FR069029001;LYON ST EXUPERY, FR;2017-02;0.0;279.1;32.5;8.4;12.6;4.1
FR069029001;LYON ST EXUPERY, FR;2017-03;0.0;216.8;49.7;11.3;15.9;6.8
FR069029001;LYON ST EXUPERY, FR;2017-04;0.0;186.9;42.7;11.6;17.3;5.9
FR069029001;LYON ST EXUPERY, FR;2017-05;45.4;86.0;97.2;16.9;22.1;11.8
FR069029001;LYON ST EXUPERY, FR;2017-06;138.3;6.3;73.7;22.7;28.1;17.4
FR069029001;LYON ST EXUPERY, FR;2017-07;150.8;2.1;19.2;23.1;28.7;17.6
FR069029001;LYON ST EXUPERY, FR;2017-08;150.0;4.2;76.2;23.4;29.3;17.4
FR069029001;LYON ST EXUPERY, FR;2017-09;10.0;63.6;38.1;16.6;21.6;11.5
FR069029001;LYON ST EXUPERY, FR;2017-10;5.6;124.4;16.2;14.5;19.5;9.5
FR069029001;LYON ST EXUPERY, FR;2017-11;0.0;348.5;73.7;6.7;9.8;3.6
FR069029001;LYON ST EXUPERY, FR;2017-12;0.0;432.8;71.0;4.4;6.9;1.9
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
FRE00104048;REIMS PRUNAY, FR;2012-06;6.6;83.0;100.7;15.8;21.0;10.6
FRE00104048;REIMS PRUNAY, FR;2012-07;24.3;46.7;88.2;17.6;23.2;12.0
FRE00104048;REIMS PRUNAY, FR;2012-08;43.4;18.2;16.7;19.1;26.1;12.2
FRE00104048;REIMS PRUNAY, FR;2012-09;2.1;126.1;47.7;14.2;20.7;7.7
FRE00104048;REIMS PRUNAY, FR;2012-10;0.5;215.1;48.8;11.4;15.6;7.2
FRE00104048;REIMS PRUNAY, FR;2012-11;0.0;360.5;34.3;6.3;9.6;3.0
FRE00104048;REIMS PRUNAY, FR;2012-12;0.0;367.3;92.2;5.5;8.3;2.8
FRE00104048;REIMS PRUNAY, FR;2013-01;0.0;472.7;43.2;2.1;4.6;-0.3
FRE00104048;REIMS PRUNAY, FR;2013-02;0.0;475.0;37.0;1.4;4.3;-1.6
FRE00104048;REIMS PRUNAY, FR;2013-03;0.0;462.4;38.4;3.4;7.4;-0.5
FRE00104048;REIMS PRUNAY, FR;2013-04;0.0;269.6;30.9;9.4;14.9;3.8
FRE00104048;REIMS PRUNAY, FR;2013-05;0.0;216.5;114.0;11.4;15.5;7.2
FRE00104048;REIMS PRUNAY, FR;2013-06;13.2;89.0;56.2;15.8;21.3;10.3
FRE00104048;REIMS PRUNAY, FR;2013-07;75.0;9.5;65.9;20.4;27.1;13.8
FRE00104048;REIMS PRUNAY, FR;2013-08;28.0;36.7;35.0;18.1;25.1;11.0
FRE00104048;REIMS PRUNAY, FR;2013-09;7.5;105.3;39.3;15.1;20.7;9.5
FRE00104048;REIMS PRUNAY, FR;2013-10;1.1;164.9;60.2;13.1;17.4;8.7
FRE00104048;REIMS PRUNAY, FR;2013-11;0.0;356.5;70.5;5.9;8.7;3.0
FRE00104048;REIMS PRUNAY, FR;2013-12;0.0;429.7;56.9;4.5;8.1;0.9
FRE00104048;REIMS PRUNAY, FR;2014-01;0.0;370.7;57.2;5.6;8.9;2.2
FRE00104048;REIMS PRUNAY, FR;2014-02;0.0;342.8;62.9;6.1;9.7;2.4
FRE00104048;REIMS PRUNAY, FR;2014-03;0.0;329.7;6.8;7.7;14.7;0.7
FRE00104048;REIMS PRUNAY, FR;2014-04;0.0;216.9;3.8;11.1;17.4;4.8
FRE00104048;REIMS PRUNAY, FR;2014-05;0.0;161.8;57.8;13.1;19.0;7.3
FRE00104048;REIMS PRUNAY, FR;2014-06;16.8;66.8;51.4;16.7;23.3;10.0
FRE00104048;REIMS PRUNAY, FR;2014-07;52.7;21.8;114.6;19.3;24.9;13.8
FRE00104048;REIMS PRUNAY, FR;2014-08;9.7;62.8;59.6;16.6;22.2;11.1
FRE00104048;REIMS PRUNAY, FR;2014-09;6.2;73.1;15.9;16.1;22.6;9.6
FRE00104048;REIMS PRUNAY, FR;2014-10;0.0;154.9;78.9;13.3;17.7;9.0
FRE00104048;REIMS PRUNAY, FR;2014-11;0.0;286.5;58.4;8.8;12.1;5.5
FRE00104048;REIMS PRUNAY, FR;2014-12;0.0;369.8;54.3;4.6;7.3;2.0
FRE00104048;REIMS PRUNAY, FR;2015-01;0.0;443.7;54.4;3.2;6.4;0.0
FRE00104048;REIMS PRUNAY, FR;2015-02;0.0;418.6;37.7;3.4;6.9;-0.1
FRE00104048;REIMS PRUNAY, FR;2015-03;0.0;363.1;27.6;6.6;12.1;1.1
FRE00104048;REIMS PRUNAY, FR;2015-04;0.0;251.1;32.3;10.0;16.9;3.0
FRE00104048;REIMS PRUNAY, FR;2015-05;0.0;174.0;25.7;12.7;18.8;6.7
FRE00104048;REIMS PRUNAY, FR;2015-06;17.7;58.4;14.4;17.0;23.8;10.1
FRE00104048;REIMS PRUNAY, FR;2015-07;84.6;29.5;14.2;20.1;27.3;12.9
FRE00104048;REIMS PRUNAY, FR;2015-08;68.3;20.4;74.4;19.9;26.7;13.1
FRE00104048;REIMS PRUNAY, FR;2015-09;0.1;131.4;66.3;14.0;19.1;8.8
FRE00104048;REIMS PRUNAY, FR;2015-10;0.1;242.4;29.6;10.5;14.6;6.4
FRE00104048;REIMS PRUNAY, FR;2015-11;0.1;227.8;45.2;9.9;13.6;6.1
FRE00104048;REIMS PRUNAY, FR;2015-12;0.0;306.6;25.5;8.4;11.7;5.2
